From LTspice. Original file : TLine_PTS_v2_300kHz.txt
fs=5000000.0
a
a
a
a
a
a
a
a
a
a
0.0,0.0
2.0000266670222269e-07,0.00037270014900409455
4.0000533340444537e-07,0.001414480874032287
6.000080001066681e-07,0.0029224616432312563
8.000106668088907e-07,0.004602326087095743
1.0000133335111134e-06,0.006111690000483498
1.2000160002133362e-06,0.007116334854431734
1.4000186669155589e-06,0.007347310335483253
1.6000213336177815e-06,0.006653212578095159
1.8000240003200041e-06,0.005018362737879359
2.0000266670222268e-06,0.0025820815490229312
2.2000293337244496e-06,-0.0003785568460966522
2.4000320004266724e-06,-0.0034912827826594217
2.600034667128895e-06,-0.0063301267387414414
2.8000373338311177e-06,-0.008503417982272029
3.00004000053334e-06,-0.009669528549692384
3.200042667235563e-06,-0.009631291468241874
3.400045333937786e-06,-0.008354332214951065
3.6000480006400082e-06,-0.005976796920306779
3.800050667342231e-06,-0.0027893197265151824
4.0000533340444535e-06,0.0007868375179561324
4.200056000746677e-06,0.0042696350680662435
4.400058667448899e-06,0.007179285278070506
4.600061334151122e-06,0.009106571807145912
4.800064000853345e-06,0.009768776798337297
5.000066667555567e-06,0.00904990349565779
5.20006933425779e-06,0.007059567792635792
5.400072000960012e-06,0.0040351772406146775
5.6000746676622354e-06,0.00039672450399959037
5.800077334364458e-06,-0.0033533033915872272
6.00008000106668e-06,-0.006692832690343664
6.2000826677689035e-06,-0.009143132581066384
6.400085334471126e-06,-0.01037881813391389
6.600088001173348e-06,-0.010204741314144979
6.800090667875572e-06,-0.008640788439121834
7.000093334577794e-06,-0.005912543571429355
7.2000960012800165e-06,-0.0024062750369836924
7.40009866798224e-06,0.0013664689222441738
7.600101334684462e-06,0.004865515382265478
7.800104001386685e-06,0.007563947306179154
8.000106668088907e-06,0.009038549486567503
8.20010933479113e-06,0.009071924007881996
8.400112001493354e-06,0.007587308962769349
8.600114668195575e-06,0.0047593989990515825
8.800117334897798e-06,0.0009497365519146604
9.000120001600022e-06,-0.0033437489036795016
9.200122668302243e-06,-0.007540651552807846
9.400125335004467e-06,-0.01106784462159789
9.60012800170669e-06,-0.013429000593351545
9.800130668408911e-06,-0.014277986038740767
1.0000133335111135e-05,-0.013471553811024049
1.0200136001813356e-05,-0.011072109901750461
1.040013866851558e-05,-0.0073888066242148226
1.0600141335217803e-05,-0.002842909018657696
1.0800144001920024e-05,0.0019917886265921453
1.1000146668622248e-05,0.006521973928374475
1.1200149335324471e-05,0.010203657592525065
1.1400152002026692e-05,0.012601646345298475
1.1600154668728916e-05,0.013457222992676087
1.1800157335431139e-05,0.012732536031808291
1.200016000213336e-05,0.010574155866939102
1.2200162668835584e-05,0.007358973485321454
1.2400165335537807e-05,0.003535672614048153
1.2600168002240029e-05,-0.0003487507878517237
1.2800170668942252e-05,-0.0037667393042211646
1.3000173335644475e-05,-0.006271940159106953
1.3200176002346697e-05,-0.007601936317241584
1.340017866904892e-05,-0.007612345673967189
1.3600181335751143e-05,-0.006402677335328236
1.3800184002453365e-05,-0.0042271122292483615
1.4000186669155588e-05,-0.0014781050526739118
1.4200189335857811e-05,0.0013813694054790032
1.4400192002560033e-05,0.0038890829175881143
1.4600194669262256e-05,0.0056493747836596575
1.480019733596448e-05,0.00639955921086847
1.5000200002666701e-05,0.006034806826477163
1.5200202669368924e-05,0.004632226238933144
1.5400205336071146e-05,0.0024362079061232876
1.560020800277337e-05,-0.00018641915607756632
1.5800210669475592e-05,-0.002800451461732829
1.6000213336177814e-05,-0.004968720865225287
1.620021600288004e-05,-0.0063156539460340905
1.640021866958226e-05,-0.006614322658614053
1.6600221336284482e-05,-0.005779349646296439
1.6800224002986707e-05,-0.0038934651868379106
1.700022666968893e-05,-0.0012250576534748154
1.720022933639115e-05,0.0018357367195235316
1.7400232003093375e-05,0.004834800555556155
1.7600234669795597e-05,0.007310718415602187
1.780023733649782e-05,0.008877951633140466
1.8000240003200043e-05,0.009260001871073563
1.8200242669902265e-05,0.008400706412048244
1.8400245336604486e-05,0.006362753824854312
1.860024800330671e-05,0.0034230671362220555
1.8800250670008933e-05,-1.0990077075938298e-05
1.9000253336711155e-05,-0.0034531684043487957
1.920025600341338e-05,-0.006410110048838258
1.94002586701156e-05,-0.008456492778341533
1.9600261336817823e-05,-0.009295009829420064
1.9800264003520044e-05,-0.008801593646124196
2.000026667022227e-05,-0.007045777529984463
2.020026933692449e-05,-0.0043131516240409225
2.0400272003626712e-05,-0.0009997355096715505
2.0600274670328937e-05,0.0023732774168833703
2.080027733703116e-05,0.005288245384292741
2.100028000373338e-05,0.007253535046231032
2.1200282670435605e-05,0.007969088621966729
2.1400285337137827e-05,0.0072501989570613445
2.160028800384005e-05,0.005162224241120282
2.1800290670542274e-05,0.0019721969437231845
2.2000293337244495e-05,-0.001875431304920068
2.2200296003946717e-05,-0.005827118308554254
2.2400298670648942e-05,-0.009287498761750768
2.2600301337351163e-05,-0.011713255237734711
2.2800304004053385e-05,-0.012678719482952133
2.300030667075561e-05,-0.011998509448006562
2.320030933745783e-05,-0.009641359176083693
2.3400312004160053e-05,-0.005850945564291289
2.3600314670862278e-05,-0.0011067370883749224
2.38003173375645e-05,0.004016488771772441
2.400032000426672e-05,0.00884064787000219
2.4200322670968946e-05,0.01270571134004751
2.4400325337671168e-05,0.015100512570052266
2.460032800437339e-05,0.015654964747702272
2.4800330671075614e-05,0.014264174906385216
